School Year,School ID,Total,# Bilingual,% Bilingual,# SpED,% SpED,# Free/Reduced Lunch,% Free/Reduced Lunch
2015,400084,289,132,0.4567,31,0.1073,281,0.9723
2015,400101,552,251,0.4547,50,0.0906,548,0.9928
2015,400153,519,255,0.4913,53,0.1021,514,0.9904
2015,400114,276,125,0.4529,47,0.1703,263,0.9529
2015,400085,666,96,0.1441,87,0.1306,634,0.9520
2015,400089,569,259,0.4552,38,0.0668,555,0.9754
2015,400080,638,245,0.3840,49,0.0768,593,0.9295
2015,400079,637,221,0.3469,46,0.0722,607,0.9529
2015,400149,637,133,0.2088,71,0.1115,629,0.9874
2015,610394,326,18,0.0552,85,0.2607,313,0.9601
2015,400086,477,0,0.0000,100,0.2096,386,0.8092
2015,400105,479,0,0.0000,79,0.1649,396,0.8267
2015,400102,418,1,0.0024,87,0.2081,373,0.8923
2015,610504,176,59,0.3352,57,0.3239,154,0.8750
2015,609944,347,76,0.2190,34,0.0980,240,0.6916
2015,610518,254,5,0.0197,50,0.1969,251,0.9882
2015,610363,1663,205,0.1233,129,0.0776,1079,0.6488
2015,610095,573,28,0.0489,79,0.1379,379,0.6614
2015,609680,901,4,0.0044,58,0.0644,309,0.3430
2015,609955,359,0,0.0000,58,0.1616,355,0.9889
2015,609855,365,148,0.4055,218,0.5973,339,0.9288
2015,610179,1019,236,0.2316,85,0.0834,826,0.8106
2015,610121,460,35,0.0761,71,0.1543,427,0.9283
2015,609740,546,56,0.1026,140,0.2564,520,0.9524
2015,610032,329,0,0.0000,46,0.1398,308,0.9362
2015,609727,614,4,0.0065,114,0.1857,595,0.9691
2015,609978,362,0,0.0000,32,0.0884,354,0.9779
2015,610100,630,178,0.2825,76,0.1206,625,0.9921
2015,610542,738,319,0.4322,66,0.0894,673,0.9119
2015,609755,2209,24,0.0109,155,0.0702,917,0.4151
2015,610230,428,43,0.1005,52,0.1215,87,0.2033
2015,610251,380,0,0.0000,53,0.1395,376,0.9895
2015,610101,860,103,0.1198,72,0.0837,172,0.2000
2015,610109,252,2,0.0079,23,0.0913,161,0.6389
2015,610143,246,0,0.0000,31,0.1260,242,0.9837
2015,609945,764,285,0.3730,94,0.1230,714,0.9346
2015,610364,212,5,0.0236,31,0.1462,208,0.9811
2015,609884,846,249,0.2943,105,0.1241,536,0.6336
2015,609967,470,164,0.3489,99,0.2106,467,0.9936
2015,609994,1166,433,0.3714,133,0.1141,1135,0.9734
2015,609812,247,4,0.0162,70,0.2834,244,0.9879
2015,610136,328,55,0.1677,44,0.1341,184,0.5610
2015,610142,730,94,0.1288,93,0.1274,443,0.6068
2015,610153,376,1,0.0027,90,0.2394,359,0.9548
2015,610167,817,342,0.4186,79,0.0967,816,0.9988
2015,609734,3233,194,0.0600,392,0.1212,1979,0.6121
2015,609698,952,76,0.0798,187,0.1964,886,0.9307
2015,610104,652,71,0.1089,83,0.1273,268,0.4110
2015,609678,1432,33,0.0230,126,0.0880,648,0.4525
2015,610193,501,43,0.0858,101,0.2016,497,0.9920
2015,609949,1262,323,0.2559,156,0.1236,1181,0.9358
2015,610097,986,494,0.5010,77,0.0781,968,0.9817
2015,610123,380,30,0.0789,105,0.2763,353,0.9289
2015,609711,349,1,0.0029,89,0.2550,344,0.9857
2015,610172,360,2,0.0056,28,0.0778,358,0.9944
2015,609844,446,0,0.0000,45,0.1009,444,0.9955
2015,610308,110,41,0.3727,100,0.9091,93,0.8455
2015,610574,150,1,0.0067,8,0.0533,145,0.9667
2015,610088,793,293,0.3695,88,0.1110,780,0.9836
2015,609977,215,0,0.0000,11,0.0512,208,0.9674
2015,610392,341,65,0.1906,45,0.1320,340,0.9971
2015,400123,195,0,0.0000,32,0.1641,194,0.9949
2015,400124,174,0,0.0000,32,0.1839,160,0.9195
2015,400125,166,35,0.2108,32,0.1928,164,0.9880
2015,400126,150,12,0.0800,23,0.1533,150,1.0000
2015,400127,180,1,0.0056,33,0.1833,168,0.9333
2015,400128,180,0,0.0000,41,0.2278,179,0.9944
2015,400129,137,0,0.0000,18,0.1314,116,0.8467
2015,400150,192,0,0.0000,34,0.1771,178,0.9271
2015,400130,250,0,0.0000,47,0.1880,247,0.9880
2015,400131,170,10,0.0588,40,0.2353,165,0.9706
2015,400133,323,1,0.0031,57,0.1765,307,0.9505
2015,400134,207,18,0.0870,30,0.1449,188,0.9082
2015,400135,213,35,0.1643,32,0.1502,209,0.9812
2015,400136,190,2,0.0105,26,0.1368,172,0.9053
2015,400139,342,0,0.0000,62,0.1813,341,0.9971
2015,400141,213,11,0.0516,24,0.1127,198,0.9296
2015,400142,139,3,0.0216,24,0.1727,128,0.9209
2015,400143,160,10,0.0625,27,0.1688,154,0.9625
2015,400144,172,2,0.0116,46,0.2674,171,0.9942
2015,400145,250,0,0.0000,51,0.2040,242,0.9680
2015,400087,336,2,0.0060,70,0.2083,293,0.8720
